Datum,Uhrze,Valutadatum,Produkt,ISIN,Beschreibung,FX,Änderung,,Saldo,,Order-ID
18-05-2022,20:20,18-05-2022,FORD MOTOR COMPANY COM,US3453708600,Währungswechsel (Ausbuchung),,EUR,"-490,73",EUR,"1269,39",97a6fb02-46b6-4dca-aeed-378f0e6c221e
18-05-2022,20:20,18-05-2022,FORD MOTOR COMPANY COM,US3453708600,DEGIRO Transaktionsgebühren und/oder Fremdkosten,,EUR,"-0,50",EUR,"1760,12",97a6fb02-46b6-4dca-aeed-378f0e6c221e
18-05-2022,20:20,18-05-2022,FORD MOTOR COMPANY COM,US3453708600,"Kauf 40 zu je 12,83 USD (US3453708600)",,USD,"-513,20",USD,"-513,20",97a6fb02-46b6-4dca-aeed-378f0e6c221e
18-05-2022,20:16,18-05-2022,THE KRAFT HEINZ COMPAN,US5007541064,Währungswechsel (Einbuchung),"1,0452",USD,"472,20",USD,"0,00",146497f9-f4d9-41bd-8a08-b60771639834
18-05-2022,20:16,18-05-2022,THE KRAFT HEINZ COMPAN,US5007541064,Währungswechsel (Ausbuchung),,EUR,"-451,79",EUR,"1760,62",146497f9-f4d9-41bd-8a08-b60771639834
18-05-2022,20:16,18-05-2022,THE KRAFT HEINZ COMPAN,US5007541064,DEGIRO Transaktionsgebühren und/oder Fremdkosten,,EUR,"-0,50",EUR,"2212,41",146497f9-f4d9-41bd-8a08-b60771639834
18-05-2022,20:16,18-05-2022,THE KRAFT HEINZ COMPAN,US5007541064,"Kauf 12 zu je 39,35 USD (US5007541064)",,USD,"-472,20",USD,"-472,20",146497f9-f4d9-41bd-8a08-b60771639834
18-05-2022,16:48,18-05-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 24,53 EUR",,,,EUR,"2212,91",
18-05-2022,16:48,18-05-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-24,53",EUR,"2188,38",
18-05-2022,09:11,17-05-2022,E.ON SE,DE000ENAG999,Dividende,,EUR,"33,32",EUR,"2212,91",
18-05-2022,09:11,17-05-2022,E.ON SE,DE000ENAG999,Dividendensteuer,,EUR,"-8,79",EUR,"2179,59",
17-05-2022,11:00,17-05-2022,,,flatex Einzahlung,,EUR,"2000,00",EUR,"2188,38",
10-05-2022,22:03,10-05-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 39,76 EUR",,,,EUR,"188,38",
10-05-2022,22:03,10-05-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-39,76",EUR,"148,62",
10-05-2022,08:20,09-05-2022,ALLIANZ SE,DE0008404005,Dividende,,EUR,"54,00",EUR,"188,38",
10-05-2022,08:20,09-05-2022,ALLIANZ SE,DE0008404005,Dividendensteuer,,EUR,"-14,24",EUR,"134,38",
05-05-2022,18:17,05-05-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 108,08 EUR",,,,EUR,"148,62",
05-05-2022,18:17,05-05-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-108,08",EUR,"40,54",
05-05-2022,10:54,04-05-2022,BASF SE,DE000BASF111,Dividende,,EUR,"108,80",EUR,"148,62",
05-05-2022,10:54,04-05-2022,BASF SE,DE000BASF111,Dividendensteuer,,EUR,"-28,70",EUR,"39,82",
05-05-2022,08:41,04-05-2022,BAYER AG,DE000BAY0017,Dividende,,EUR,"38,00",EUR,"68,52",
05-05-2022,08:41,04-05-2022,BAYER AG,DE000BAY0017,Dividendensteuer,,EUR,"-10,02",EUR,"30,52",
04-05-2022,16:33,04-05-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 4,93 EUR",,,,EUR,"40,54",
04-05-2022,16:33,04-05-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-4,93",EUR,"35,61",
04-05-2022,07:33,03-05-2022,,,Währungswechsel (Einbuchung),,EUR,"4,93",EUR,"40,54",
04-05-2022,07:33,03-05-2022,,,Währungswechsel (Ausbuchung),"1,0546",USD,"-5,20",USD,"0,00",
03-05-2022,18:48,03-05-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 6,19 EUR",,,,EUR,"35,61",
03-05-2022,18:48,03-05-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-6,19",EUR,"29,42",
03-05-2022,15:59,02-05-2022,GENERAL MILLS INC. CO,US3703341046,Dividende,,USD,"6,12",USD,"5,20",
03-05-2022,15:59,02-05-2022,GENERAL MILLS INC. CO,US3703341046,Dividendensteuer,,USD,"-0,92",USD,"-0,92",
03-05-2022,08:16,02-05-2022,,,Währungswechsel (Einbuchung),,EUR,"6,19",EUR,"35,61",
03-05-2022,08:16,02-05-2022,,,Währungswechsel (Ausbuchung),"1,0534",USD,"-6,53",USD,"0,00",
02-05-2022,18:17,02-05-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 2,79 EUR",,,,EUR,"29,42",
02-05-2022,18:17,02-05-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-2,79",EUR,"26,63",
02-05-2022,07:38,02-05-2022,VERIZON COMMUNICATIONS,US92343V1044,Dividende,,USD,"7,68",USD,"6,53",
02-05-2022,07:38,02-05-2022,VERIZON COMMUNICATIONS,US92343V1044,Dividendensteuer,,USD,"-1,15",USD,"-1,15",
