Datum,Uhrze,Valutadatum,Produkt,ISIN,Beschreibung,FX,Änderung,,Saldo,,Order-ID
06-06-2024,18:18,06-06-2024,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 69,43 EUR",,,,EUR,453.84,
06-06-2024,18:18,06-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-69.43,EUR,384.41,
05-06-2024,08:00,04-06-2024,VONOVIA SE,DE000A1ML7J1,Dividende,,EUR,54.00,EUR,453.84,
05-06-2024,07:06,04-06-2024,,,Währungswechsel (Einbuchung),,EUR,15.43,EUR,399.84,
05-06-2024,07:06,04-06-2024,,,Währungswechsel (Ausbuchung),1.0906,USD,-16.83,USD,0.00,
04-06-2024,16:45,04-06-2024,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 7,78 EUR",,,,EUR,384.41,
04-06-2024,16:45,04-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-7.78,EUR,376.63,
04-06-2024,07:58,03-06-2024,FORD MOTOR,US3453708600,Dividende,,USD,9.15,USD,16.83,
04-06-2024,07:58,03-06-2024,FORD MOTOR,US3453708600,Dividendensteuer,,USD,-1.37,USD,7.68,
04-06-2024,07:40,03-06-2024,INTEL CORP,US4581401001,Dividendensteuer,,USD,-1.16,USD,9.05,
04-06-2024,07:40,03-06-2024,INTEL CORP,US4581401001,Dividende,,USD,7.75,USD,10.21,
04-06-2024,07:35,03-06-2024,KROGER CO,US5010441013,Dividende,,USD,2.90,USD,2.46,
04-06-2024,07:35,03-06-2024,KROGER CO,US5010441013,Dividendensteuer,,USD,-0.44,USD,-0.44,
04-06-2024,06:54,03-06-2024,,,Währungswechsel (Einbuchung),,EUR,7.78,EUR,384.41,
04-06-2024,06:54,03-06-2024,,,Währungswechsel (Ausbuchung),1.0931,USD,-8.50,USD,0.00,
04-06-2024,04:18,03-06-2024,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 78,77 EUR",,,,EUR,376.63,
04-06-2024,04:18,03-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-78.77,EUR,297.86,
03-06-2024,09:05,03-06-2024,NTL GRID NP,GB00BSRK4Y08,Währungswechsel (Ausbuchung),85.443,GBP,-43.60,GBP,0.00,78f4b3d1-372f-48fd-81ec-72c93a9685ad
03-06-2024,09:05,03-06-2024,NTL GRID NP,GB00BSRK4Y08,Währungswechsel (Einbuchung),,EUR,51.03,EUR,376.63,78f4b3d1-372f-48fd-81ec-72c93a9685ad
03-06-2024,09:05,03-06-2024,NTL GRID NP,GB00BSRK4Y08,DEGIRO Transaktionsgebühren und/oder Fremdkosten,,EUR,-4.90,EUR,325.60,78f4b3d1-372f-48fd-81ec-72c93a9685ad
03-06-2024,09:05,03-06-2024,NTL GRID NP,GB00BSRK4Y08,Verkauf 20 zu je 218 GBX (GB00BSRK4Y08),,GBP,43.60,GBP,43.60,78f4b3d1-372f-48fd-81ec-72c93a9685ad
03-06-2024,08:07,31-05-2024,CF INDUSTRIES HOLDINGS,US1252691001,Dividendensteuer,,USD,-1.50,USD,8.50,
03-06-2024,08:07,31-05-2024,CF INDUSTRIES HOLDINGS,US1252691001,Dividende,,USD,10.00,USD,10.00,
01-06-2024,07:16,31-05-2024,,,Währungswechsel (Einbuchung),,EUR,32.64,EUR,330.50,
01-06-2024,07:16,31-05-2024,,,Währungswechsel (Ausbuchung),1.0875,USD,-35.50,USD,0.00,
31-05-2024,18:00,31-05-2024,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 18,35 EUR",,,,EUR,297.86,
31-05-2024,18:00,31-05-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-18.35,EUR,279.51,
31-05-2024,07:51,30-05-2024,ISHARES ASIA PROPERTY YIELD UCITS ETF,IE00B1FZS244,Dividende,,USD,10.21,USD,35.50,
31-05-2024,07:48,30-05-2024,ISHARES US PROPERTY YIELD UCITS ETF,IE00B1FZSF77,Dividende,,USD,20.53,USD,25.29,
31-05-2024,07:38,30-05-2024,CONAGRA BRANDS,US2058871029,Dividendensteuer,,USD,-0.84,USD,4.76,
31-05-2024,07:38,30-05-2024,CONAGRA BRANDS,US2058871029,Dividende,,USD,5.60,USD,5.60,
31-05-2024,07:33,30-05-2024,ISHARES MSCI EUROPE QUALITY DIV ETF,IE00BYYHSM20,Dividende,,EUR,18.35,EUR,297.86,
24-05-2024,16:45,24-05-2024,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 19,13 EUR",,,,EUR,279.51,
24-05-2024,16:45,24-05-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-19.13,EUR,260.38,
24-05-2024,07:41,24-05-2024,NTL GRID NP,GB00BSRK4Y08,KAPITALERHÖHUNG: Kauf 20 zu je 0 GBX (GB00BSRK4Y08),,GBP,0.00,GBP,0.00,
24-05-2024,06:37,23-05-2024,,,Währungswechsel (Einbuchung),,EUR,19.13,EUR,279.51,
24-05-2024,06:37,23-05-2024,,,Währungswechsel (Ausbuchung),1.0843,USD,-20.74,USD,0.00,
