Datum,Uhrze,Valutadatum,Produkt,ISIN,Beschreibung,FX,Änderung,,Saldo,,Order-ID
31-08-2024,06:57,30-08-2024,,,Währungswechsel (Einbuchung),,EUR,28.82,EUR,53.40,
31-08-2024,06:57,30-08-2024,,,Währungswechsel (Ausbuchung),1.1076,USD,-31.92,USD,0.00,
30-08-2024,07:35,29-08-2024,ISHARES ASIA PROPERTY YIELD UCITS ETF,IE00B1FZS244,Dividende,,USD,8.83,USD,31.92,
30-08-2024,07:33,29-08-2024,ISHARES US PROPERTY YIELD UCITS ETF,IE00B1FZSF77,Dividende,,USD,18.33,USD,23.09,
30-08-2024,07:28,29-08-2024,CONAGRA BRANDS,US2058871029,Dividendensteuer,,USD,-0.84,USD,4.76,
30-08-2024,07:28,29-08-2024,CONAGRA BRANDS,US2058871029,Dividende,,USD,5.60,USD,5.60,
27-08-2024,16:30,27-08-2024,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 1,8 EUR",,,,EUR,24.58,
27-08-2024,16:30,27-08-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-1.80,EUR,22.78,
27-08-2024,06:42,26-08-2024,,,Währungswechsel (Einbuchung),,EUR,1.80,EUR,24.58,
27-08-2024,06:42,26-08-2024,,,Währungswechsel (Ausbuchung),1.1189,USD,-2.01,USD,0.00,
26-08-2024,10:34,23-08-2024,ISHARES MSCI,IE00B0M63953,Barausgleich Kapitalmaßnahme (Aktie),,USD,2.01,USD,2.01,
26-08-2024,10:34,23-08-2024,ISHARES MSCI,IE00B0M63953,DELISTING: Verkauf 20 zu je 0 EUR (IE00B0M63953),,EUR,0.00,EUR,22.78,
23-08-2024,16:30,23-08-2024,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 20,45 EUR",,,,EUR,22.78,
23-08-2024,16:30,23-08-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-20.45,EUR,2.33,
23-08-2024,07:16,22-08-2024,,,Währungswechsel (Einbuchung),,EUR,20.45,EUR,22.78,
23-08-2024,07:16,22-08-2024,,,Währungswechsel (Ausbuchung),1.1140,USD,-22.78,USD,0.00,
22-08-2024,07:26,21-08-2024,WELLTOWER INC,US95040Q1040,Dividendensteuer,,USD,-4.02,USD,22.78,
22-08-2024,07:26,21-08-2024,WELLTOWER INC,US95040Q1040,Dividende,,USD,26.80,USD,26.80,
19-08-2024,19:01,19-08-2024,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 2,33 EUR",,,,EUR,2.33,
19-08-2024,19:01,19-08-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-2.33,EUR,0.00,
17-08-2024,06:50,16-08-2024,,,Währungswechsel (Einbuchung),,EUR,2.33,EUR,2.33,
17-08-2024,06:50,16-08-2024,,,Währungswechsel (Ausbuchung),1.1054,USD,-2.58,USD,0.00,
16-08-2024,07:50,15-08-2024,APPLE INC,US0378331005,Dividende,,USD,3.00,USD,2.58,
16-08-2024,07:50,15-08-2024,APPLE INC,US0378331005,Dividendensteuer,,USD,-0.45,USD,-0.42,
16-08-2024,07:19,15-08-2024,GE HEALTHCARE TECHNOLOGIES INC,US36266G1076,Dividende,,USD,0.03,USD,0.03,
